                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    147,                 1.0276,                  0.522,                 1.0351,                0.97415,                0.99526,                  0.995,                0.61967,                 1.4182,                0.47514,                 1.2577,             0.00084519,             0.00084519,             0.00084519
                    148,                 1.0834,                0.54983,                 1.0829,                0.98305,                0.99747,                  0.995,                 0.6105,                 1.4745,                0.49258,                 1.2962,             0.00084336,             0.00084336,             0.00084336
                    149,                 1.0143,                0.55131,                  1.025,                0.98305,                0.99747,                  0.995,                 0.6105,                 1.4745,                0.49258,                 1.2962,             0.00084153,             0.00084153,             0.00084153
                    150,                 1.0396,                0.58742,                 1.0606,                0.95529,                 0.9812,                  0.995,                 0.6224,                 1.3962,                0.51673,                 1.2617,             0.00083969,             0.00083969,             0.00083969
                    151,                 1.0276,                0.51036,                 1.0925,                0.96855,                0.97058,                  0.995,                0.66156,                 1.3068,                0.51296,                 1.2062,             0.00083786,             0.00083786,             0.00083786
                    152,                 0.9865,                0.52682,                 1.0203,                0.97191,                0.98454,                  0.995,                0.67902,                 1.2204,                0.46515,                 1.1478,             0.00083603,             0.00083603,             0.00083603
                    153,                 1.0113,                0.48109,                  1.046,                0.97191,                0.98454,                  0.995,                0.67902,                 1.2204,                0.46515,                 1.1478,             0.00083419,             0.00083419,             0.00083419
                    154,                 1.1302,                0.50528,                 1.0616,                 0.9653,                0.98333,                 0.9706,                0.64741,                 1.3013,                0.50305,                 1.1875,             0.00083236,             0.00083236,             0.00083236
                    155,                  1.084,                0.54681,                 1.0685,                0.92425,                0.94824,                0.96769,                0.62516,                  1.368,                0.57044,                 1.2272,             0.00083053,             0.00083053,             0.00083053
                    156,                 1.0748,                0.57388,                 1.0969,                0.96536,                0.98373,                  0.995,                0.63946,                  1.379,                0.46619,                 1.2389,             0.00082869,             0.00082869,             0.00082869
                    157,                 1.0489,                0.54194,                 1.0653,                0.96536,                0.98373,                  0.995,                0.63946,                  1.379,                0.46619,                 1.2389,             0.00082686,             0.00082686,             0.00082686
                    158,                 1.0357,                 0.5526,                 1.0491,                0.98708,                      1,                  0.995,                0.63663,                 1.3701,                0.44579,                 1.2403,             0.00082503,             0.00082503,             0.00082503
                    159,                 1.0083,                0.51819,                 1.0659,                0.92703,                      1,                  0.995,                0.65812,                 1.2892,                0.47564,                 1.1848,              0.0008232,              0.0008232,              0.0008232
                    160,                 1.0469,                0.51886,                 1.0852,                0.95435,                0.95529,                  0.995,                0.67139,                 1.2348,                0.45197,                 1.1649,             0.00082136,             0.00082136,             0.00082136
                    161,                0.93057,                0.45395,                 1.0356,                0.95435,                0.95529,                  0.995,                0.67139,                 1.2348,                0.45197,                 1.1649,             0.00081953,             0.00081953,             0.00081953
                    162,                0.99392,                0.48966,                 1.0121,                0.97933,                0.95539,                  0.995,                0.64707,                 1.3281,                0.46739,                 1.2307,              0.0008177,              0.0008177,              0.0008177
                    163,                0.96974,                0.45089,                 1.0162,                0.98662,                0.99762,                  0.995,                0.62878,                 1.4018,                0.45357,                 1.2846,             0.00081586,             0.00081586,             0.00081586
                    164,                  1.036,                0.50242,                 1.0992,                   0.99,                      1,                  0.995,                0.61761,                 1.4385,                0.43407,                 1.2932,             0.00081403,             0.00081403,             0.00081403
                    165,                0.98401,                0.47531,                 1.0396,                   0.99,                      1,                  0.995,                0.61761,                 1.4385,                0.43407,                 1.2932,              0.0008122,              0.0008122,              0.0008122
                    166,                 1.1372,                0.53091,                 1.0681,                0.95064,                0.98223,                0.99377,                0.63544,                 1.3827,                0.45554,                 1.2547,             0.00081036,             0.00081036,             0.00081036
                    167,                 1.1285,                0.60437,                 1.0893,                0.98719,                0.98712,                  0.995,                0.63872,                 1.3169,                0.43794,                 1.2258,             0.00080853,             0.00080853,             0.00080853
                    168,                0.98361,                0.51673,                 1.0315,                0.95126,                0.97959,                0.96824,                0.62376,                 1.3605,                0.45523,                  1.271,              0.0008067,              0.0008067,              0.0008067
                    169,                 1.0408,                0.47786,                 1.0528,                0.95126,                0.97959,                0.96824,                0.62376,                 1.3605,                0.45523,                  1.271,             0.00080486,             0.00080486,             0.00080486
                    170,                 1.0919,                 0.5406,                 1.0819,                 0.9828,                0.97975,                  0.995,                0.60746,                 1.4647,                0.47823,                 1.3221,             0.00080303,             0.00080303,             0.00080303
                    171,                 1.0145,                0.51507,                 1.0188,                0.99113,                      1,                  0.995,                0.60177,                 1.4462,                0.46506,                 1.3149,              0.0008012,              0.0008012,              0.0008012
                    172,                0.97605,                0.50052,                 1.0019,                0.95516,                0.92829,                0.99271,                0.59681,                 1.4745,                 0.5381,                 1.3057,             0.00079936,             0.00079936,             0.00079936
                    173,                 0.9517,                0.46088,                 1.0133,                0.95516,                0.92829,                0.99271,                0.59681,                 1.4745,                 0.5381,                 1.3057,             0.00079753,             0.00079753,             0.00079753
                    174,                0.99553,                0.55264,                  1.047,                0.84147,                0.91141,                0.87814,                0.53436,                 1.4732,                0.71812,                 1.2943,              0.0007957,              0.0007957,              0.0007957
                    175,                0.98334,                0.51798,                 1.0281,                0.85105,                0.90995,                0.89695,                0.55305,                 1.4196,                0.71937,                  1.266,             0.00079387,             0.00079387,             0.00079387
                    176,                0.97359,                0.49063,                 1.0637,                 0.9364,                0.93155,                0.94427,                0.62534,                 1.2793,                0.56566,                 1.1823,             0.00079203,             0.00079203,             0.00079203
                    177,                0.95512,                 0.4601,                 1.0368,                 0.9364,                0.93155,                0.94427,                0.62534,                 1.2793,                0.56566,                 1.1823,              0.0007902,              0.0007902,              0.0007902
                    178,                 1.0367,                0.46589,                  1.034,                0.96644,                0.98333,                0.96562,                 0.6701,                 1.1754,                0.48549,                 1.1398,             0.00078837,             0.00078837,             0.00078837
                    179,                0.93857,                0.43711,                 1.0291,                0.96016,                0.98126,                0.97444,                0.67102,                 1.1952,                  0.461,                 1.1666,             0.00078653,             0.00078653,             0.00078653
                    180,                 1.0098,                0.46075,                 1.0485,                0.94656,                 0.9273,                0.97522,                0.61928,                 1.4017,                0.54043,                 1.2848,              0.0007847,              0.0007847,              0.0007847
                    181,                0.99334,                0.50639,                 1.0425,                0.94656,                 0.9273,                0.97522,                0.61928,                 1.4017,                0.54043,                 1.2848,             0.00078287,             0.00078287,             0.00078287
                    182,                0.99858,                0.46695,                 1.0529,                0.86804,                 0.9067,                0.91577,                0.52909,                 1.5809,                0.76816,                 1.4025,             0.00078103,             0.00078103,             0.00078103
                    183,                 1.0159,                 0.4956,                  1.058,                0.86666,                 0.8856,                0.86544,                0.48553,                 1.5529,                0.84211,                 1.3647,              0.0007792,              0.0007792,              0.0007792
                    184,                0.96213,                 0.4499,                  1.046,                0.88685,                 0.8799,                0.95965,                0.58375,                 1.4382,                0.75147,                 1.2756,             0.00077737,             0.00077737,             0.00077737
                    185,                0.92624,                0.46717,                 1.0038,                0.88685,                 0.8799,                0.95965,                0.58375,                 1.4382,                0.75147,                 1.2756,             0.00077553,             0.00077553,             0.00077553
                    186,                0.93616,                0.48597,                 1.0163,                0.90978,                0.89126,                  0.967,                0.60389,                 1.3379,                0.67696,                 1.2135,              0.0007737,              0.0007737,              0.0007737
                    187,                0.97702,                0.47144,                 1.0181,                0.91975,                0.90175,                0.97973,                0.62578,                 1.3438,                0.62415,                 1.2176,             0.00077187,             0.00077187,             0.00077187
                    188,                0.93038,                0.45978,                 1.0163,                0.95651,                0.90452,                 0.9902,                 0.6279,                 1.3543,                0.56016,                  1.225,             0.00077003,             0.00077003,             0.00077003
                    189,                0.93823,                0.45607,                0.99419,                0.95651,                0.90452,                 0.9902,                 0.6279,                 1.3543,                0.56016,                  1.225,              0.0007682,              0.0007682,              0.0007682
                    190,                0.94749,                0.43969,                 1.0286,                0.95991,                0.92681,                  0.995,                0.60886,                 1.4333,                0.55408,                 1.2746,             0.00076637,             0.00076637,             0.00076637
                    191,                0.96371,                0.47333,                 1.0279,                0.95787,                0.97567,                  0.995,                0.61747,                 1.4229,                 0.4867,                  1.258,             0.00076453,             0.00076453,             0.00076453
                    192,                0.95861,                0.47938,                 1.0164,                0.97772,                0.99468,                  0.995,                0.64861,                 1.3719,                0.45553,                  1.215,              0.0007627,              0.0007627,              0.0007627
                    193,                0.96249,                0.45431,                 1.0448,                0.97772,                0.99468,                  0.995,                0.64861,                 1.3719,                0.45553,                  1.215,             0.00076087,             0.00076087,             0.00076087
                    194,                 0.9363,                0.45034,                 1.0389,                0.98752,                0.99666,                  0.995,                0.66767,                 1.2769,                0.44189,                 1.1574,             0.00075904,             0.00075904,             0.00075904
                    195,                 0.9198,                0.43314,                0.99794,                0.97487,                0.98187,                  0.995,                0.66108,                 1.3119,                0.45731,                 1.1829,              0.0007572,              0.0007572,              0.0007572
                    196,                0.94977,                0.44603,                 1.0319,                0.94969,                0.97765,                  0.995,                0.60864,                 1.4908,                 0.5056,                 1.2934,             0.00075537,             0.00075537,             0.00075537
                    197,                0.94832,                0.48582,                 1.0297,                0.94969,                0.97765,                  0.995,                0.60864,                 1.4908,                 0.5056,                 1.2934,             0.00075354,             0.00075354,             0.00075354
                    198,                0.93316,                0.44971,                0.99651,                0.96979,                0.92274,                0.99425,                0.57497,                 1.6091,                0.56248,                 1.3608,              0.0007517,              0.0007517,              0.0007517
                    199,                 1.0122,                0.44833,                 1.0461,                0.97334,                0.98333,                0.99377,                0.57403,                 1.6031,                0.53131,                 1.3395,             0.00074987,             0.00074987,             0.00074987
                    200,                  0.948,                0.45146,                 1.0135,                0.99244,                0.98453,                  0.995,                0.60622,                  1.513,                0.49507,                 1.2902,             0.00074804,             0.00074804,             0.00074804
                    201,                0.94312,                0.49269,                 1.0697,                0.99244,                0.98453,                  0.995,                0.60622,                  1.513,                0.49507,                 1.2902,              0.0007462,              0.0007462,              0.0007462
                    202,                0.92305,                0.47002,                 1.0091,                0.98933,                0.98522,                  0.995,                0.63096,                 1.4208,                 0.4808,                 1.2479,             0.00074437,             0.00074437,             0.00074437
                    203,                0.92659,                  0.465,                 1.0312,                0.99129,                0.98535,                  0.995,                0.63941,                 1.3982,                0.46546,                 1.2293,             0.00074254,             0.00074254,             0.00074254
                    204,                0.97682,                0.49378,                 1.0413,                0.99084,                0.98575,                  0.995,                0.62377,                 1.4954,                0.46912,                  1.289,              0.0007407,              0.0007407,              0.0007407
                    205,                 0.8612,                0.43588,                0.99177,                0.99084,                0.98575,                  0.995,                0.62377,                 1.4954,                0.46912,                  1.289,             0.00073887,             0.00073887,             0.00073887
                    206,                0.92723,                0.47239,                0.99799,                0.98977,                0.98741,                  0.995,                0.59202,                 1.5551,                0.48313,                 1.3382,             0.00073704,             0.00073704,             0.00073704
                    207,                0.90627,                0.47043,                0.97506,                0.99156,                      1,                  0.995,                0.59517,                 1.5713,                0.48041,                  1.382,              0.0007352,              0.0007352,              0.0007352
                    208,                0.96869,                0.48902,                 1.0599,                0.99262,                      1,                  0.995,                0.59159,                 1.5869,                0.47756,                 1.3936,             0.00073337,             0.00073337,             0.00073337
                    209,                0.87612,                0.43958,                   1.01,                0.99262,                      1,                  0.995,                0.59159,                 1.5869,                0.47756,                 1.3936,             0.00073154,             0.00073154,             0.00073154
                    210,                0.96251,                0.48654,                 1.0148,                0.98888,                0.99877,                  0.995,                  0.604,                 1.5603,                0.46461,                 1.3541,              0.0007297,              0.0007297,              0.0007297
                    211,                0.90418,                0.46635,                 1.0063,                0.99104,                      1,                  0.995,                0.61356,                 1.4668,                0.44891,                 1.2913,             0.00072787,             0.00072787,             0.00072787
                    212,                 0.8881,                0.42983,                 1.0202,                 0.9911,                      1,                  0.995,                0.62295,                 1.4389,                0.45097,                 1.2825,             0.00072604,             0.00072604,             0.00072604
                    213,                0.88084,                0.43752,                0.97434,                 0.9911,                      1,                  0.995,                0.62295,                 1.4389,                0.45097,                 1.2825,             0.00072421,             0.00072421,             0.00072421
                    214,                 0.9211,                0.47303,                 1.0173,                0.99336,                      1,                  0.995,                0.60608,                 1.5041,                0.48493,                 1.3438,             0.00072237,             0.00072237,             0.00072237
                    215,                 0.8727,                0.44874,                0.99012,                0.99164,                      1,                  0.995,                0.59101,                 1.5307,                 0.4847,                 1.3809,             0.00072054,             0.00072054,             0.00072054
                    216,                0.90507,                0.46127,                 1.0084,                0.98747,                      1,                  0.995,                0.61241,                 1.4694,                0.45785,                 1.3416,             0.00071871,             0.00071871,             0.00071871
                    217,                0.91978,                0.45095,                 0.9977,                0.98747,                      1,                  0.995,                0.61241,                 1.4694,                0.45785,                 1.3416,             0.00071687,             0.00071687,             0.00071687
                    218,                0.91081,                0.43945,                0.98089,                0.98781,                      1,                  0.995,                0.63143,                 1.3777,                0.43728,                 1.2828,             0.00071504,             0.00071504,             0.00071504
                    219,                0.86136,                0.44778,                0.99428,                0.99274,                      1,                  0.995,                0.63316,                 1.3629,                0.43512,                 1.2824,             0.00071321,             0.00071321,             0.00071321
                    220,                0.87169,                0.40497,                0.98491,                0.99134,                      1,                  0.995,                0.62313,                 1.4185,                0.45395,                 1.2988,             0.00071137,             0.00071137,             0.00071137
                    221,                0.83744,                0.42258,                0.97816,                0.99134,                      1,                  0.995,                0.62313,                 1.4185,                0.45395,                 1.2988,             0.00070954,             0.00070954,             0.00070954
                    222,                0.84345,                 0.4266,                0.97594,                0.99017,                      1,                  0.995,                0.58232,                 1.5638,                0.49685,                 1.4039,             0.00070771,             0.00070771,             0.00070771
                    223,                0.96121,                0.50205,                 1.0487,                0.98952,                      1,                  0.995,                0.57656,                 1.5764,                0.52227,                 1.4227,             0.00070587,             0.00070587,             0.00070587
                    224,                 0.9213,                0.48099,                0.99627,                 0.9857,                      1,                  0.995,                0.58216,                 1.5625,                0.51602,                  1.427,             0.00070404,             0.00070404,             0.00070404
                    225,                0.91302,                0.45158,                 1.0305,                 0.9857,                      1,                  0.995,                0.58216,                 1.5625,                0.51602,                  1.427,             0.00070221,             0.00070221,             0.00070221
                    226,                0.93874,                0.46206,                  1.017,                0.96331,                0.99451,                  0.995,                0.62535,                 1.4086,                0.46677,                 1.3128,             0.00070037,             0.00070037,             0.00070037
                    227,                 0.8924,                0.43712,                 1.0135,                0.98026,                0.98822,                  0.995,                0.68191,                 1.2131,                0.42537,                 1.1891,             0.00069854,             0.00069854,             0.00069854
                    228,                0.88095,                0.44784,                0.97808,                0.98392,                0.96601,                  0.995,                0.70746,                 1.1818,                0.41015,                 1.1584,             0.00069671,             0.00069671,             0.00069671
                    229,                0.91402,                0.44916,                 1.0056,                0.98392,                0.96601,                  0.995,                0.70746,                 1.1818,                0.41015,                 1.1584,             0.00069487,             0.00069487,             0.00069487
                    230,                0.94428,                 0.4381,                 1.0095,                0.95341,                0.97512,                  0.995,                0.67115,                 1.2913,                0.42611,                  1.218,             0.00069304,             0.00069304,             0.00069304
                    231,                0.95195,                0.45872,                 1.0219,                0.92526,                0.98846,                0.98944,                0.62627,                 1.4547,                0.47712,                 1.3411,             0.00069121,             0.00069121,             0.00069121
                    232,                0.92651,                0.46373,                0.99192,                0.95009,                0.99291,                  0.995,                0.61875,                 1.5052,                0.47998,                 1.3732,             0.00068938,             0.00068938,             0.00068938
                    233,                 0.9214,                0.42954,                  1.019,                0.95009,                0.99291,                  0.995,                0.61875,                 1.5052,                0.47998,                 1.3732,             0.00068754,             0.00068754,             0.00068754
                    234,                0.96944,                0.50683,                 1.0605,                 0.9668,                0.99895,                  0.995,                0.63325,                 1.4284,                0.44263,                 1.3109,             0.00068571,             0.00068571,             0.00068571
                    235,                0.82327,                 0.4337,                 1.0049,                0.97184,                0.99744,                  0.995,                0.64588,                 1.3704,                 0.4259,                 1.2798,             0.00068388,             0.00068388,             0.00068388
                    236,                0.92527,                0.43725,                0.99265,                0.98891,                      1,                  0.995,                0.65358,                 1.3449,                0.42579,                 1.2583,             0.00068204,             0.00068204,             0.00068204
                    237,                0.85028,                0.42477,                0.98479,                0.98891,                      1,                  0.995,                0.65358,                 1.3449,                0.42579,                 1.2583,             0.00068021,             0.00068021,             0.00068021
                    238,                0.91578,                0.43357,                 1.0001,                0.99092,                      1,                  0.995,                0.66261,                 1.2911,                0.41217,                 1.2275,             0.00067838,             0.00067838,             0.00067838
                    239,                0.88778,                0.44616,                 0.9766,                0.99088,                      1,                  0.995,                0.64574,                 1.3317,                0.41623,                 1.2709,             0.00067654,             0.00067654,             0.00067654
                    240,                0.87846,                0.45423,                0.96968,                0.99125,                      1,                  0.995,                0.61814,                 1.3962,                0.44245,                 1.3095,             0.00067471,             0.00067471,             0.00067471
                    241,                 0.8818,                0.46684,                 0.9955,                0.99125,                      1,                  0.995,                0.61814,                 1.3962,                0.44245,                 1.3095,             0.00067288,             0.00067288,             0.00067288
                    242,                0.94606,                0.50605,                 1.0707,                0.97859,                0.99336,                  0.995,                0.60716,                 1.4554,                0.46591,                 1.3412,             0.00067104,             0.00067104,             0.00067104
                    243,                 0.8277,                0.43333,                0.97612,                0.96801,                0.98447,                0.99425,                0.62319,                 1.4518,                0.46124,                 1.3493,             0.00066921,             0.00066921,             0.00066921
                    244,                0.90171,                0.44237,                0.96981,                 0.9669,                0.97333,                0.99188,                0.63057,                  1.377,                0.46813,                 1.2878,             0.00066738,             0.00066738,             0.00066738
                    245,                 0.8689,                0.43064,                0.98085,                 0.9669,                0.97333,                0.99188,                0.63057,                  1.377,                0.46813,                 1.2878,             0.00066554,             0.00066554,             0.00066554
                    246,                  0.781,                0.39456,                0.96314,                0.95695,                0.97095,                0.97524,                0.64376,                 1.3081,                0.54492,                 1.2368,             0.00066371,             0.00066371,             0.00066371
                    247,                0.81945,                0.42549,                0.96692,                0.91645,                0.97333,                0.96111,                0.62986,                 1.2837,                0.57271,                 1.2194,             0.00066188,             0.00066188,             0.00066188
                    248,                0.86589,                0.43285,                0.97156,                0.94422,                0.97333,                0.97208,                0.65776,                 1.2869,                0.54986,                 1.2157,             0.00066005,             0.00066005,             0.00066005
                    249,                0.78798,                0.40799,                0.95596,                0.94422,                0.97333,                0.97208,                0.65776,                 1.2869,                0.54986,                 1.2157,             0.00065821,             0.00065821,             0.00065821
                    250,                0.76682,                0.39389,                0.95275,                0.98739,                0.98667,                0.99425,                0.65369,                 1.3364,                 0.4457,                 1.2318,             0.00065638,             0.00065638,             0.00065638
                    251,                0.87285,                0.44816,                 1.0098,                0.99323,                      1,                  0.995,                0.62204,                 1.4734,                0.43604,                 1.3553,             0.00065455,             0.00065455,             0.00065455
                    252,                0.79905,                0.40636,                0.95498,                0.99253,                      1,                  0.995,                0.62157,                 1.4972,                0.44801,                 1.3835,             0.00065271,             0.00065271,             0.00065271
                    253,                0.78107,                 0.4136,                0.96801,                0.99253,                      1,                  0.995,                0.62157,                 1.4972,                0.44801,                 1.3835,             0.00065088,             0.00065088,             0.00065088
                    254,                0.85019,                0.44623,                 1.0113,                0.99058,                      1,                  0.995,                0.63606,                 1.4487,                0.45075,                 1.3307,             0.00064905,             0.00064905,             0.00064905
                    255,                0.78102,                0.41037,                0.96591,                0.98788,                0.98804,                  0.995,                0.65111,                 1.4081,                0.45989,                 1.3026,             0.00064721,             0.00064721,             0.00064721
                    256,                0.81175,                0.40757,                0.98725,                0.95982,                0.98701,                  0.995,                0.67539,                 1.3244,                 0.4579,                 1.2443,             0.00064538,             0.00064538,             0.00064538
                    257,                0.75259,                0.41221,                0.97528,                0.95982,                0.98701,                  0.995,                0.67539,                 1.3244,                 0.4579,                 1.2443,             0.00064355,             0.00064355,             0.00064355
                    258,                0.80063,                0.39998,                0.98643,                0.96657,                0.95985,                0.99233,                0.69161,                 1.2897,                0.47324,                 1.2262,             0.00064171,             0.00064171,             0.00064171
                    259,                0.89953,                0.44382,                0.95575,                0.96321,                0.95515,                0.99233,                0.69327,                 1.2805,                0.48657,                 1.2309,             0.00063988,             0.00063988,             0.00063988
                    260,                0.84792,                0.42038,                0.98299,                0.96132,                0.95507,                0.99233,                0.66868,                 1.3273,                0.49015,                 1.2691,             0.00063805,             0.00063805,             0.00063805
                    261,                0.77482,                0.38846,                0.98092,                0.96132,                0.95507,                0.99233,                0.66868,                 1.3273,                0.49015,                 1.2691,             0.00063621,             0.00063621,             0.00063621
                    262,                0.80097,                0.40415,                 0.9761,                0.96709,                0.95912,                0.99233,                0.64246,                 1.4268,                0.49188,                 1.3342,             0.00063438,             0.00063438,             0.00063438
                    263,                0.83532,                0.44639,                0.99075,                0.96891,                0.98496,                0.98678,                0.61983,                 1.4472,                0.48888,                  1.336,             0.00063255,             0.00063255,             0.00063255
                    264,                0.75058,                 0.3932,                0.92732,                0.97114,                0.98481,                0.97567,                0.61502,                 1.4629,                0.49245,                 1.3443,             0.00063071,             0.00063071,             0.00063071
                    265,                 0.7916,                0.39577,                0.93487,                0.97114,                0.98481,                0.97567,                0.61502,                 1.4629,                0.49245,                 1.3443,             0.00062888,             0.00062888,             0.00062888
                    266,                 0.7843,                0.39395,                0.93407,                0.97128,                0.98486,                0.97833,                0.62658,                 1.4386,                0.48737,                 1.3189,             0.00062705,             0.00062705,             0.00062705
                    267,                0.78166,                0.39223,                0.95004,                0.98876,                0.98664,                  0.995,                0.64728,                 1.4034,                0.44086,                  1.308,             0.00062522,             0.00062522,             0.00062522
                    268,                0.80361,                0.40894,                  0.975,                0.99254,                      1,                  0.995,                0.66286,                 1.3382,                0.42045,                 1.2715,             0.00062338,             0.00062338,             0.00062338
                    269,                0.79101,                0.39339,                0.94727,                0.99254,                      1,                  0.995,                0.66286,                 1.3382,                0.42045,                 1.2715,             0.00062155,             0.00062155,             0.00062155
                    270,                0.82139,                0.39685,                0.97293,                0.99005,                      1,                  0.995,                0.69521,                 1.2305,                0.40401,                 1.2007,             0.00061972,             0.00061972,             0.00061972
                    271,                0.79374,                 0.3969,                0.97813,                 0.9879,                      1,                  0.995,                0.68147,                 1.2704,                0.41193,                 1.2312,             0.00061788,             0.00061788,             0.00061788
                    272,                0.86478,                0.44658,                 1.0311,                0.97893,                      1,                  0.995,                0.66117,                 1.3468,                0.43105,                 1.2947,             0.00061605,             0.00061605,             0.00061605
                    273,                0.73946,                0.38926,                0.93152,                0.97893,                      1,                  0.995,                0.66117,                 1.3468,                0.43105,                 1.2947,             0.00061422,             0.00061422,             0.00061422
                    274,                0.77437,                0.40894,                0.93064,                 0.9586,                0.99466,                  0.995,                0.65372,                  1.366,                0.44442,                 1.3146,             0.00061238,             0.00061238,             0.00061238
                    275,                0.76642,                0.41935,                0.96778,                0.96377,                0.99648,                  0.995,                0.65706,                 1.3274,                0.43274,                 1.2825,             0.00061055,             0.00061055,             0.00061055
                    276,                0.84043,                0.43598,                0.98723,                0.96923,                0.99673,                  0.995,                0.68505,                 1.2681,                 0.4127,                 1.2348,             0.00060872,             0.00060872,             0.00060872
                    277,                0.77364,                 0.3948,                0.95635,                0.96923,                0.99673,                  0.995,                0.68505,                 1.2681,                 0.4127,                 1.2348,             0.00060688,             0.00060688,             0.00060688
                    278,                 0.7497,                0.38171,                0.96544,                0.98676,                0.99929,                  0.995,                0.69372,                  1.225,                 0.4032,                 1.2033,             0.00060505,             0.00060505,             0.00060505
                    279,                0.82988,                0.42106,                0.95852,                0.99267,                0.98893,                  0.995,                0.68984,                 1.2425,                0.42454,                 1.2188,             0.00060322,             0.00060322,             0.00060322
                    280,                 0.7753,                0.42515,                0.98022,                0.98965,                0.98558,                  0.995,                0.66146,                 1.3668,                0.46256,                 1.3141,             0.00060138,             0.00060138,             0.00060138
